	traj_0
cell_746	0.0628068517431171
cell_747	0.5754027564473587
cell_748	0.0628262131468048
cell_749	0.06167326270575622
cell_750	0.0492927848676695
cell_751	0.9737707110337592
cell_753	0.9664681668417381
cell_754	0.8892868802751016
cell_756	0.062196254085100836
cell_758	0.08377342840005197
cell_759	0.5546038634575001
cell_760	0.06239873600812511
cell_761	0.7000661047646778
cell_762	0.04085735509764809
cell_763	0.8654167762313765
cell_765	0.5998019685186017
cell_767	0.8926144498607759
cell_768	0.06291743523210398
cell_769	0.04954021905437522
cell_771	0.08677812613813857
cell_772	0.060743746946366084
cell_773	0.2132364101827935
cell_774	0.06238943879680039
cell_775	0.9734400241196355
cell_776	0.04978046285844985
cell_777	0.039967341031434435
cell_778	0.0634752630213255
cell_779	0.03371189211640276
cell_780	0.047430010823703996
cell_781	0.06147998724818216
cell_782	0.04659600867299538
cell_783	0.060694294960407146
cell_785	0.025920949386383094
cell_786	0.05914176453273992
cell_789	0.06185510270883962
cell_790	0.02500257839215264
cell_791	0.058658746632821376
cell_793	0.033443651490180394
cell_794	0.5499634912039926
cell_797	0.05773315512069699
cell_798	0.06310976016964039
cell_799	0.06055275910863866
cell_800	0.02400133344767488
cell_801	0.029138568554573974
cell_802	0.4473467161880331
cell_803	0.062322870558319095
cell_804	0.4361857357015323
cell_805	0.039472424004901585
cell_806	0.008007654546279084
cell_807	0.018411402238801142
cell_808	0.007683967808996515
cell_809	0.062090819291784435
cell_810	0.02546952067452022
cell_811	0.05188151133806543
cell_812	0.09756045681939712
cell_813	0.00810682167303399
cell_814	0.015969158152341068
cell_816	0.061231090621040436
cell_817	0.047064253034043435
cell_818	0.024167950659937567
cell_819	0.0633638555826104
cell_820	0.49917167165591125
cell_821	0.05682536940360872
cell_822	0.04813599443530562
cell_823	0.051819943165047434
cell_824	0.5597418416581337
cell_825	0.964371597571248
cell_826	0.13027624303929602
cell_827	0.07749134168608887
cell_828	0.057821934587753886
cell_829	0.056948858376037824
cell_830	0.057839696426003784
cell_831	0.03497787033919965
cell_832	0.0255751031427193
cell_833	0.0390500427120498
cell_835	0.06160448688342277
cell_836	0.02009795708193352
cell_837	0.03313066338624757
cell_838	0.06053095596466066
cell_839	0.05682536940360872
cell_840	0.9754424939300226
cell_841	0.8946447425009418
cell_842	0.059092558059386464
cell_843	0.9265929456808598
cell_844	0.025200610354631104
cell_845	0.036991846210084764
cell_848	0.023476573258964864
cell_850	0.06085710127112016
cell_851	0.549252310289195
cell_852	0.6402368475493346
cell_853	0.0067645197300152515
cell_854	0.08318384719865674
cell_855	0.05986322810060767
cell_856	0.03960051877043216
cell_858	0.03347071022960773
cell_859	0.33864290105552564
cell_861	0.12179816129971843
cell_862	0.024531828340814424
cell_864	0.059606078971455624
cell_865	0.05436383605584911
cell_866	0.4561836191359776
cell_868	0.05759166056357403
cell_869	0.06147944270153047
cell_870	0.05014605841220134
cell_871	0.06130405986503121
cell_872	0.03633425060441696
cell_873	0.5362715016722023
cell_874	0.04506156081972678
cell_875	0.3673405785044974
cell_877	0.8789946134573646
cell_878	0.05954111407974051
cell_879	0.05736798672117856
cell_883	0.058863824939529186
cell_884	0.39300935850889857
cell_885	0.035447103680195755
cell_886	0.044641439788416386
cell_887	0.5678458494968903
cell_888	0.05312127365466101
cell_889	0.05994544220768874
cell_890	0.029961643046107572
cell_891	0.015030143629133613
cell_892	0.6311986620821055
cell_893	0.3255380555456894
cell_894	0.16554257973870778
cell_895	0.0621550008224234
cell_896	0.06058268912472783
cell_897	0.018901702062398898
cell_898	0.027101826907955623
cell_899	0.6240901295622011
cell_900	0.05411038621057019
cell_901	0.433300117278687
cell_902	0.4963084975972344
cell_904	0.06229900446179413
cell_905	0.05843226629695533
cell_906	0.050334126556504544
cell_907	0.05431170294675053
cell_908	0.062374652113494175
cell_910	0.060792912124843106
cell_911	0.023305357898621756
cell_912	0.009430216507593738
cell_913	0.06241079302816399
cell_914	0.3256634294718911
cell_916	0.7744165136495915
cell_918	0.5033943189402851
cell_920	0.05372080270215959
cell_921	0.8284226354165749
cell_922	0.08649789898173954
cell_923	0.9880093894778331
cell_924	0.11705016432838422
cell_925	0.03865045881682958
cell_926	0.050290367453620574
cell_928	0.4041782746482967
cell_929	0.05550172704926737
cell_930	0.06835581356484813
cell_931	0.03809672818698809
cell_932	0.02062125739646551
cell_933	0.7100886590874605
cell_935	0.6496920959201798
cell_936	0.009548860536569474
cell_937	0.8920916727238629
cell_938	0.05543121689264915
cell_939	0.059742699017881734
cell_940	0.03309919128323833
cell_941	0.06197583983968055
cell_943	0.01613275195076526
cell_944	0.9848581167423507
cell_947	0.02255968098759114
cell_948	0.18547838667890088
cell_949	0.9343951829389008
cell_951	0.5068110639695936
cell_952	0.014082011517803023
cell_953	0.08354172331881574
cell_955	0.24785749599633758
cell_956	0.88757521755745
cell_958	0.046022792448545964
cell_959	0.8834842357671516
cell_960	0.005654945449521382
cell_961	0.9621581257498112
cell_962	0.052237895197604474
cell_963	0.8742983333662184
cell_964	0.656101325940634
cell_965	0.009169190344933261
cell_966	0.0447662481770168
cell_967	0.022740128319561875
cell_969	0.8810959031718987
cell_970	0.03474775028928377
cell_972	0.0568951224656695
cell_973	0.06217566222649116
cell_974	0.922501962558898
cell_975	0.020817139958715182
cell_977	0.05036120431333723
cell_978	0.07957387252017285
cell_980	0.05730176364752492
cell_981	0.03594549802714018
cell_982	0.06267957320456258
cell_983	0.009895556437771515
cell_985	0.4787558220909724
cell_986	0.879705561792016
cell_987	0.1538383935628465
cell_988	0.04127940685199471
cell_989	0.21955263884280593
cell_990	0.062199676990381925
cell_991	0.5233148744341899
cell_992	0.1594624007968734
cell_994	0.032228490041324234
cell_995	0.027994881891816027
cell_996	0.03426422480640277
cell_997	0.042255184164171344
cell_998	0.03852340151954477
cell_999	0.060445638858055845
cell_1000	0.025223303210879754
cell_1002	0.03283714379789761
cell_1004	0.09356901683223263
cell_1006	0.016923671480700866
cell_1007	0.08497904508661533
cell_1008	0.07731553034862702
cell_1009	0.03985733476765389
cell_1010	0.05873587893533706
cell_1011	0.7826979587967425
cell_1012	0.009076815544381615
cell_1013	0.5194602454800389
cell_1014	0.9735103719890997
cell_1015	0.0584379640883314
cell_1016	0.024128139988645304
cell_1019	0.7856386417952319
cell_1020	0.05799607838367386
cell_1021	0.05250979038177339
cell_1022	0.06064850197029695
cell_1023	0.014088150144258656
cell_1024	0.15209984279101185
cell_1025	0.020789061440771143
cell_1026	0.05422958294844848
cell_1027	0.6460528574443309
cell_1029	0.5783310854600773
cell_1030	0.6760119898648592
cell_1032	0.05999128423503448
cell_1034	0.03646705442850515
cell_1035	0.02971224758437316
cell_1036	0.06067025307328484
cell_1037	0.06206906906408461
cell_1038	0.02157479305102008
cell_1039	0.0005003125026057784
cell_1040	0.18127191840665144
cell_1041	0.06252410272602596
cell_1043	0.052209690687555925
cell_1044	0.013487907121432555
cell_1045	0.12234279088601575
cell_1047	0.1524725574406966
cell_1048	0.5165192972650331
cell_1049	0.024175820089967576
cell_1050	0.03792462926044021
cell_1051	0.27481159951167444
cell_1052	0.04019559948246813
cell_1053	0.548768460601258
cell_1054	0.057817947592570695
cell_1055	0.3554775404173768
cell_1058	0.0816945292502551
cell_1059	0.03525363479694376
cell_1061	0.5465875204931069
cell_1062	0.034216389983927606
cell_1063	0.03761977158736253
cell_1064	0.039054458354765245
cell_1065	0.06259984543341411
cell_1066	0.06001204872139651
cell_1069	0.062082484855455936
cell_1071	0.06226999272630644
cell_1073	0.06140339645352283
cell_1074	0.05650940682466589
cell_1075	0.1644948055201399
cell_1076	0.05122491786313641
cell_1077	0.06481132261480296
cell_1078	0.06233248681164054
cell_1079	0.02617471917009747
cell_1081	0.9786810057063187
cell_1083	0.7628744662419772
cell_1084	0.9810130434560226
cell_1085	0.6992932608117219
cell_1086	0.18038430477004327
cell_1087	0.03470292914889379
cell_1088	0.08751615061520465
cell_1090	0.010052470200568327
cell_1091	0.05700657069610252
cell_1092	0.9799148764011316
cell_1093	0.057062295655724515
cell_1094	0.0611199525412209
cell_1096	0.025256463594252446
cell_1098	0.006383645254245767
cell_1101	0.06295135686918112
cell_1102	0.033936602102435015
cell_1103	0.04119027828272811
cell_1104	0.05540493222232448
cell_1105	0.05426664051479332
cell_1106	0.005189122273980297
cell_1107	0.07564155506009518
cell_1108	0.8831135397408668
cell_1109	0.05988911329936785
cell_1110	0.9699447988402353
cell_1111	0.03823966513778429
cell_1112	0.04849789915395722
cell_1114	0.5014676334436543
cell_1115	0.1953835881996637
cell_1117	0.05892928835980665
cell_1118	0.018054870875334413
cell_1120	0.05983561487321262
cell_1122	0.055560983794406084
cell_1123	0.0586975019525153
cell_1124	0.11731558340125488
cell_1125	0.03128952042449951
cell_1126	0.8854675530131786
cell_1127	0.856425418651424
cell_1128	0.483202945821493
cell_1129	0.4994374746370251
cell_1130	0.05694700179083172
cell_1132	0.03472656772642069
cell_1133	0.1135297196206004
cell_1134	0.014689338903234313
cell_1135	0.017269598011310477
cell_1136	0.016735035955580027
cell_1137	0.07664608342084664
cell_1138	0.08211691207142569
cell_1140	0.03121618929243154
cell_1141	0.05979584359481881
cell_1142	0.6523155169907322
cell_1143	0.3690704629169261
cell_1144	0.06232877906441833
cell_1146	0.5649581995175368
cell_1148	0.06098004625505474
cell_1149	0.7719283237875779
cell_1150	0.034120043948089644
cell_1151	0.4641833463383646
cell_1152	0.017970178582565204
cell_1153	0.2359684097793922
cell_1154	0.6551857973123407
cell_1156	0.052451049643788716
cell_1157	0.6118172870615628
cell_1159	0.07798756345373693
cell_1160	0.054872683181103186
cell_1161	0.06222601776281564
cell_1164	0.020606369478105915
cell_1166	0.037874053197160494
cell_1167	0.08442653061516968
cell_1168	0.034312882371054364
cell_1169	0.039748564883938485
cell_1170	0.07356413879208466
cell_1171	0.061413795018709395
cell_1173	0.06298757188408882
cell_1175	0.017643607044962404
cell_1178	0.5033943189402851
cell_1180	0.07590728018252872
cell_1181	0.29098405745353795
cell_1182	0.060301666936807906
cell_1184	0.5569066987983267
cell_1185	0.06099248483506082
cell_1186	0.060937373005191205
cell_1187	0.01406016455749366
cell_1189	0.6416521313384758
cell_1190	0.9866552290600648
cell_1192	0.05937065860585794
cell_1193	0.5706494163241668
cell_1194	0.0
cell_1195	0.061334921872376956
cell_1196	0.029862057296825836
cell_1197	0.03253537537608163
cell_1198	0.4183238135265761
cell_1200	0.12937910377401518
cell_1201	0.06893042886773217
cell_1202	0.02337148237472266
cell_1203	0.09739044147441987
cell_1204	0.06302634758245565
cell_1205	0.566207070657583
cell_1206	0.060940778927551245
cell_1207	0.03409599869526287
cell_1208	0.024347429855861958
cell_1209	0.004783748027046757
cell_1211	0.45282461010643754
cell_1212	0.08657956926199148
cell_1213	0.8905637447810735
cell_1214	0.060069921393749226
cell_1215	0.05162720887236537
cell_1216	0.033459234063016347
cell_1217	0.05087821700598829
cell_1218	0.03150996132076806
cell_1219	0.8850641749809026
cell_1220	0.05964038357630473
cell_1221	0.05170501502563258
cell_1222	0.06165651833193615
cell_1223	0.059151236866087434
cell_1224	0.5037098950844201
cell_1225	0.06128161029359862
cell_1227	0.9926412448335884
cell_1228	0.8178748001094319
cell_1229	0.0595187552434043
cell_1230	0.5544912011263233
cell_1231	0.05739664541345627
cell_1232	0.03457103799986366
cell_1233	0.4499375302999446
