	traj_0
Cell_794	0.6944769825408614
Cell_795	0.6988007331058064
Cell_796	0.698088764497198
Cell_797	0.6996873257314716
Cell_798	0.7005461252127585
Cell_799	0.7033473806273366
Cell_800	0.7026421053773297
Cell_801	0.7133954623219961
Cell_802	0.7236448815453247
Cell_803	0.7234572958113382
Cell_804	0.7236318114945991
Cell_805	0.7242565671173676
Cell_806	0.7219791418271613
Cell_807	0.7160373144725168
Cell_808	0.7184592919380849
Cell_809	0.7196316090602891
Cell_810	0.7230061823079178
Cell_811	0.7179189058030535
Cell_812	0.7176074932973479
Cell_813	0.7172268263047977
Cell_814	0.715057924053724
Cell_815	0.7164555670626641
Cell_816	0.7152571846720193
Cell_817	0.7147214521132996
Cell_818	0.7169424575510606
Cell_819	0.7152744655412718
Cell_820	0.7146026618186488
Cell_821	0.7147762872766368
Cell_822	0.7143523575284285
Cell_823	0.7151436166334229
Cell_824	0.7216181232552414
Cell_825	0.7197750852752407
Cell_826	0.7190407303145706
Cell_827	0.7153139300299405
Cell_828	0.7172961325507364
Cell_829	0.7217441020333218
Cell_830	0.7218009321377057
Cell_831	0.7222796663805979
Cell_832	0.727957507299477
Cell_833	0.7254041982213222
Cell_834	0.7270832494344869
Cell_835	0.7247214352723915
Cell_836	0.7229205818052201
Cell_837	0.7327306757528066
Cell_838	0.7262385885505825
Cell_839	0.7210548928322087
Cell_840	0.7207078995527056
Cell_841	0.7245805611221852
Cell_842	0.7186421198967444
Cell_843	0.7182805181242002
Cell_844	0.7164664038341277
Cell_845	0.7158520250499579
Cell_846	0.7158171918540466
Cell_847	0.7156674416740567
Cell_848	0.7150675397711515
Cell_849	0.7146182180250599
Cell_850	0.7212288401268454
Cell_851	0.7231112774805886
Cell_852	0.7133854461456424
Cell_853	0.7185389552667805
Cell_854	0.7159779380849991
Cell_855	0.7165685123308052
Cell_856	0.7128751268195501
Cell_857	0.7165173550803217
Cell_858	0.7157612119044295
Cell_859	0.728062123564948
Cell_860	0.7258543231392544
Cell_861	0.7404277314343843
Cell_862	0.741739491014405
Cell_863	0.7386253983740939
Cell_864	0.7454295796664586
Cell_865	0.7442971142891501
Cell_866	0.744483788533023
Cell_867	0.742637216585963
Cell_868	0.743754412338661
Cell_869	0.7385733913905045
Cell_870	0.7409454321945301
Cell_871	0.7416365194700001
Cell_872	0.7413905663127099
Cell_873	0.7373471479399328
Cell_874	0.7358664583633927
Cell_875	0.73594288115377
Cell_876	0.7399423569791762
Cell_877	0.7422647306435227
Cell_878	0.7434848948467632
Cell_879	0.7417841863789332
Cell_880	0.7410163707911348
Cell_881	0.7420987472814612
Cell_882	0.7409506161284165
Cell_883	0.7434179484102327
Cell_884	0.742545172353025
Cell_885	0.7427293459806208
Cell_886	0.7412819496158808
Cell_887	0.7344568078154181
Cell_888	0.7414902061257946
Cell_889	0.7397277932028432
Cell_890	0.7427846960043002
Cell_891	0.7565685189933743
Cell_892	0.7534094901276672
Cell_893	0.7482194106280097
Cell_894	0.7556925025329176
Cell_895	0.7623882630585546
Cell_896	0.7661103465215308
Cell_897	0.7709086448220779
Cell_898	0.7784263113556472
Cell_899	0.7839480513394954
Cell_900	0.7742601864875351
Cell_901	0.7789556578569121
Cell_902	0.7820792684068089
Cell_903	0.7757357397742005
Cell_904	0.7819964090954858
Cell_905	0.7832005610541302
Cell_906	0.7742784283353248
Cell_907	0.7691061825568649
Cell_908	0.7811395120838206
Cell_909	0.782559943181054
Cell_910	0.7847103584346407
Cell_911	0.7840385667496518
Cell_912	0.7783885968392111
Cell_913	0.7706075803023669
Cell_914	0.7702036844027759
Cell_915	0.7641489335938487
Cell_916	0.7605816514291519
Cell_917	0.7586711207435816
Cell_918	0.7657434328806731
Cell_919	0.7655022374059901
Cell_920	0.7604363251626913
Cell_921	0.7700974947643418
Cell_922	0.7624173553900562
Cell_923	0.7740605939193151
Cell_924	0.7757105710569205
Cell_925	0.7769199500093881
Cell_926	0.7801857866188646
Cell_927	0.7842458269802871
Cell_928	0.7822394223005753
Cell_929	0.7876257080297052
Cell_930	0.787995256819331
Cell_931	0.7914486479701104
Cell_932	0.7892821986975787
Cell_933	0.7833142253486478
Cell_934	0.7807124430908253
Cell_935	0.7847825688488346
Cell_936	0.7937255629862077
Cell_937	0.7917070911214319
Cell_938	0.7888117794000584
Cell_939	0.7849269505507158
